"시도별","품목별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06
"전국","농축수산물",94.406,95.397,93.525,94.801,93.634,91.804,90.511,91.955,96.320,96.421,92.064,93.953,95.63,94.73,96.57,95.78,96.98,97.40,98.45,103.30,108.68,108.45,101.74,102.30,105.70,109.97,109.41,108.40,107.94,106.63,106.81,109.06,112.01,109.01,109.47,110.30,112.31,111.72,109.89,110.42,112.45,111.80
"전국","(농산물)곡물",102.124,102.081,102.038,101.569,101.706,101.390,101.031,100.485,100.673,100.698,100.622,99.580,98.83,98.37,98.22,97.99,97.60,97.72,97.48,97.89,99.55,102.44,106.08,107.84,108.76,109.24,109.47,109.54,110.10,110.24,110.49,110.44,109.78,107.90,107.52,106.34,104.75,103.59,102.59,101.13,99.72,98.51
"전국","(농산물)채소",86.822,88.303,82.707,81.124,79.152,77.983,77.820,88.350,96.924,99.870,91.631,91.257,100.61,97.27,97.04,90.12,87.73,86.07,90.34,112.27,127.79,119.00,98.92,92.82,105.41,119.45,116.51,108.46,98.44,91.44,90.25,99.19,113.58,99.16,107.04,102.06,107.75,109.54,104.37,102.60,98.63,96.97
"전국","(농산물)과실",103.000,106.830,105.324,108.571,102.748,95.018,88.995,87.010,95.201,90.814,83.206,89.891,90.19,90.39,95.31,97.04,97.46,97.00,100.80,102.22,110.31,113.62,99.95,105.69,107.09,111.39,112.81,112.96,113.67,110.93,112.47,112.91,110.03,111.29,106.00,113.44,121.64,119.53,119.25,121.04,119.11,118.06
"전국","(농산물)기타농산물",106.158,105.439,103.749,102.399,103.692,102.447,100.773,99.989,98.429,96.707,95.365,96.100,97.59,95.82,93.74,92.73,94.32,92.60,93.83,96.18,106.09,109.78,113.03,114.30,115.25,115.63,116.45,115.30,116.47,114.31,112.99,112.16,110.95,109.00,108.16,109.16,112.36,108.62,109.74,108.56,108.28,105.42
"전국","축산물",90.586,90.595,89.648,93.096,93.748,93.452,93.313,93.365,96.284,96.970,92.827,94.321,92.76,91.86,95.42,96.20,100.98,103.86,102.68,103.23,103.56,104.51,101.81,103.14,104.46,106.27,105.48,107.56,111.54,113.76,114.96,116.26,118.13,118.03,116.99,118.34,116.46,115.66,113.48,115.17,125.05,125.48
"전국","수산물",93.275,93.200,92.761,93.142,93.647,93.987,94.252,92.240,93.382,94.558,95.386,97.473,99.15,100.28,99.79,100.53,100.53,100.24,99.23,98.19,98.72,100.00,101.36,101.97,102.26,102.31,102.14,101.83,101.91,101.51,100.08,99.92,100.45,100.28,101.93,102.70,102.80,102.62,102.79,104.13,104.64,104.46
